Division,Placement,Skipper,Team,Total Score
B,1,Andrew Bates '15,U. S. Merchant Marine Academy,35
B,2,Alec Chicoine '18,Old Dominion University,46
B,3,Greer Wattson '17,St. Mary's College of Maryland,50
B,4,Patrick Tara '17,St. Mary's College of Maryland,62
B,5,Keen Butcher '18,University of Pennsylvania,67
B,6,Jason Bankert '18,Old Dominion University,67
B,7,Vidar Minkovsky '18,SUNY Stony Brook,82
B,8,Anders Hudson '17,Christopher Newport University,83
B,9,Colleen Roney '18,University of Virginia,119
B,10,James Keegan '16,SUNY Maritime College,129
B,11,John M. Joyce '18,Drexel University,135
B,12,Casey Firth '15,University of Virginia,139
B,13,Benjamin Kempton '18,Christopher Newport University,151
B,14,Michael Fagundo '18,Columbia University,155
B,15,Patrick Firth '17,William and Mary,163
B,16,Albert Biddle '17,U. S. Military Academy,168
B,17,Bennett Brainard '17,Princeton University,194
B,18,Ryan Bloomgren '18,Stevens Institute of Technology,208
