Division,Placement,Skipper,Team,Total Score
B,1,Bradford Cederberg '15,Eckerd College,21
B,2,Samuel Armington '18,University of Florida,23
B,3,Matthew Peterson '18,Eckerd College,29
B,4,Michael Sanandajian '18,University of South Florida,31
B,5,Cornell Lee '16,New College of Florida,48
B,6,Maria Ayala '18,Rollins College,49
B,7,Hana Zwick '18,Eckerd College,49
B,8,Kyle Magno '18,University of Miami,52
B,9,Natalie Butler '18,Jacksonville University,59
B,10,No show,Jacksonville University,60
B,11,Toby Perelmuter '18 *,University of South Florida,66
B,12,Delaney Caron '18,University of South Florida,69
B,13,Jonathan Rudich '18,University of Florida,82
