Division,Placement,Skipper,Team,Total Score
A,1,Charlie Bess '17,University of South Florida,37
A,2,Brendan Feeney '18,University of South Florida,40
A,3,John Schneider '16,University of Notre Dame,81
A,4,Jacob Hafemeister '16,Texas A&M University at Galveston,81
A,5,Ryan Murphy '15,Texas A&M University at Galveston,99
A,6,Erin Hawk '16,Texas A&M University,120
A,7,Alexander Thompson '18,Texas A&M University at Galveston,131
A,8,William Cragin '15,University of Texas,133
A,9,Benjamin Lipari '18,Texas A&M University,144
A,10,Zelun Wang '16,Rice University,156
A,11,Walter Pospick '17,Texas A&M University,180
A,12,Dani Bomar '13,Baylor University,200
