Division,Placement,Skipper,Team,Total Score
B,1,Charles Rees '16,College of Charleston,67
B,2,William Bailey '15,Boston College,76
B,3,Nikole Barnes '17,U. S. Coast Guard Academy,91
B,4,Michael Popp '16,U. S. Naval Academy,93
B,5,Alex Post '15,Georgetown University,93
B,6,Andrew Mollerus '16,Harvard University,96
B,7,Dan Nickerson '15,Tufts University,97
B,8,Zachary Hill '18,SUNY Maritime College,107
B,9,Connor Godfrey '16,Fordham University,109
B,10,Eddie Cox '16,Hobart and William Smith Colleges,153
B,11,Ian Ikeda '17,Jacksonville University,163
B,12,Giacomo Paoletti '15,University of Hawaii,164
B,13,Sterling Henken '18,University of California at Santa Barbara,185
B,14,Christopher Cyr '16,University of Michigan,189
B,15,Timothy Siemers '16,Eckerd College,192
B,16,Nathan Ross '18,Washington University,199
B,17,Joseph Gustafson '18,University of British Columbia,241
B,18,Dylan Marohn '16,Texas A&M University at Galveston,250
