Division,Placement,Skipper,Team,Total Score
A,1,India Johnstone '18,George Washington University,46
A,2,Casey Klingler '18,Yale University,57
A,3,Courtney Koos '16,Bowdoin College,67
A,4,Kate Levinson '15,Tufts University,69
A,5,Amina Brown '17,University of Vermont,72
A,6,Lindsey Kennett '15,Boston University,89
A,7,Katja Sertl '16,Boston College,89
A,8,Kelly McGlynn '15,Brown University,91
A,9,Brigette Croke '17,Roger Williams University,91
A,10,Camille Matile '17,Northeastern University,97
A,11,Mackenzie Needham '15,University of Rhode Island,100
A,12,Greta Farrell '18,Massachusetts Institute of Technology,102
A,13,Quinn Howes '16,Cornell University,122
A,14,Emily Brownawell '15,SUNY Stony Brook,168
