Division,Placement,Skipper,Team,Total Score
A,1,David Rogers '15,North Carolina State University,18
A,2,Eliot Caple '18,College of Charleston,19
A,3,John Reddaway '15,Georgia Institute of Technology,22
A,4,Paige Gainey '15,Clemson University,28
A,5,Patrick Kopiwoda '15,University of Tennessee,29
A,6,Joshua Kim '17,Georgia Institute of Technology,38
A,7,Margaux Bacro-Duverger '17,University of South Carolina,39
A,8,Cassie Todd '16,University of North Carolina at Wilmington,41
A,9,Matthew Weber '15,University of Georgia,43
A,10,Jonathan Ashworth '16,Auburn University,55
A,11,none,University of North Carolina,65
