Division,Placement,Skipper,Team,Total Score
B,1,Gary Prieto '18,U. S. Naval Academy,33
B,2,Stefano Peschiera '18,College of Charleston,42
B,3,Sarah Mackey '16,College of Charleston,44
B,4,Rose Edwards '18,Georgetown University,60
B,5,Ravi Parent '18,Boston University,67
B,6,Jonathan Lutz '17,St. Mary's College of Maryland,69
B,7,Xander Van Beurden '18,Christopher Newport University,71
B,8,Drew Gallagher '18,University of Pennsylvania,78
B,9,Ian Ikeda '17,Jacksonville University,81
B,10,Charles Welsh '18,Salve Regina University,83
B,11,Lindsey Kennett '15,Boston University,99
B,12,Bradford Cederberg '15,Eckerd College,107
B,13,Hugh Forester-Bennett '13,Clemson University,120
B,14,Thomas Etheridge '16,University of Michigan,125
B,15,Mark Thompson '18,North Carolina State University,130
B,16,Alexander Katsis '16,Duke University,152
B,17,David Tampellini '17,Sacred Heart University,176
B,18,Patricia Hoban '17,Providence College,193
