Division,Placement,Skipper,Team,Total Score
A,1,Gregory Dair '15,California State University Channel Islands,42
A,2,Chuck Eaton '17,University of Hawaii,52
A,3,John Silvestri '16,Salve Regina University,57
A,4,Jeremy Hitchcock '17,University of Hawaii,74
A,5,John Coakley '16,University of Southern California,74
A,6,Cobi Allen '16,University of California at Santa Barbara,78
A,7,Sean Beaulieu '18,Salve Regina University,94
A,8,Mark Ryan '15,California State University Long Beach,105
A,9,Kendall Sanson '15,University of Southern California,118
A,10,Jennifer Hays '17,University of California at Berkeley,122
A,11,Louise Currie '18,University of Hawaii,140
A,12,Ian Markowitz '17,University of California at Berkeley,142
A,13,Kodai Kitsumoto '15 *,Hosei University,183
A,14,Ashley-Belle Burns '17,University of British Columbia,187
