Division,Placement,Skipper,Team,Total Score
A,1,Neil Stapleton '18,University of California at Santa Barbara,35
A,2,Antonio Rojas Mayol '16,University of California at Davis,55
A,3,Tristram Craig '18,University of California at Santa Barbara,59
A,4,Henry Keenan '18,University of California at Berkeley,63
A,5,Peter Wong '18,University of Southern California,64
A,6,Alan Simonini '18,University of Southern California,82
A,7,Ian Markowitz '17,University of California at Berkeley,87
A,8,Hollis Barth '16,University of Southern California,101
A,9,Olivia Gebelein '15,University of Southern California,104
A,10,Chad Hardgrove '15,Arizona State University,112
A,11,Eric Witte '17,University of California at Berkeley,117
A,12,Samuel Rohrbach '17,University of California at San Diego,146
A,13,Rhett Streelman '18,Westmont College,153
A,14,Joseph Elvig '17,Arizona State University,163
A,15,Kalvyn Ngo '17,Westmont College,165
A,16,Conor McGee '17,Arizona State University,175
A,17,Alana McSween '17,University of California at Davis,176
A,18,Samuel Sara '18,University of California at Davis,195
