Division,Placement,Skipper,Team,Total Score
A,1,Charles Lomax '18,U. S. Merchant Marine Academy,27
A,2,Nevin Snow '16,Georgetown University,29
A,3,Alexander Curtiss '16,St. Mary's College of Maryland,38
A,4,Esteban Forrer '16,Old Dominion University,40
A,5,Maximilian Kuester '18,Hampton University,42
A,6,Nick Valente '16,SUNY Maritime College,43
A,7,Christopher Craven '16,University of Virginia,43
A,8,Jack Swikart '15,University of Pennsylvania,45
A,9,Duncan Howes '15,Cornell University,49
A,10,Alecsander Tayler '17,Fordham University,52
A,11,Roger Dorr '18,George Washington University,52
A,12,Michael Popp '16,U. S. Naval Academy,60
A,13,Eddie Cox '16,Hobart and William Smith Colleges,70
A,14,Ryan Bailey '15,Washington College,72
A,15,Griffin Orr '15,University of Buffalo,82
A,16,Austin Powers '17,Christopher Newport University,87
A,17,Casey Brown '16,Webb Institute,93
A,18,Domenic Re '15,Villanova University,102
