Division,Placement,Skipper,Team,Total Score
B,1,John Coakley '16,University of Southern California,11
B,2,Cobi Allen '16,University of California at Santa Barbara,29
B,3,Jeffrey Tedmori '15,California State University Channel Islands,36
B,4,Sunny Scarbrough '17,California State University Long Beach,48
B,5,Gregory Coumes '17,University of California at Santa Barbara,53
B,6,Sarah Wyman '17,University of California at Los Angeles,54
B,7,Hollis Barth '16,University of Southern California,55
B,8,Kathryn Cornella '16,Cal Poly University S.L.O.,73
B,9,Alan Simonini '18,University of Southern California,75
B,10,Cole Fargo '18,University of California at Berkeley,76
B,11,Geoffrey Brelsford '18,Cal Poly University S.L.O.,78
B,12,Matthew Thomas '17,University of California at Berkeley,84
B,13,Philip Tagatac '17,University of California at Irvine,99
B,14,Ellen Suder '16,University of California at Irvine,108
B,15,Liam Russell '17,Cal Poly University S.L.O.,114
B,16,Samuel Rohrbach '17,University of California at San Diego,117
B,17,Alexander Daniele '18,University of California at Los Angeles,130
B,18,Diego Gomes '17,University of California at San Diego,132
B,19,No show,University of California at Irvine,160
