Division,Placement,Skipper,Team,Total Score
B,1,Allyson Donahue '17,Boston College,41
B,2,Amina Brown '17,University of Vermont,48
B,3,Maeve White '17,Stanford University,54
B,4,Casey Klingler '18,Yale University,59
B,5,Quinn Howes '16,Cornell University,77
B,6,Courtney Koos '16,Bowdoin College,77
B,7,Anna Huebschmann '18,Eckerd College,107
B,8,Kate Klement '17,University of Wisconsin,115
B,9,Hannah Hughes '17,U. S. Naval Academy,116
B,10,Sarah Streater '18,Old Dominion University,119
B,11,Francesca Dana '18,Santa Clara University,137
B,12,Ryan Murphy '15,Texas A&M University at Galveston,150
B,13,Elsa Balton '17,Western Washington University,185
B,14,Autumn Morden '15,University of Wisconsin Milwaukee,188
