Division,Placement,Skipper,Team,Total Score
A,1,George Kutschenreuter '15,University of Wisconsin,21
A,2,Alex Ramos '15,University of Michigan,25
A,3,Emily Oltrogge '15,University of Minnesota,28
A,4,James Harvey '17,Washington University,29
A,5,Ryan Clulo '18,Marquette University,57
A,6,Mike Flanigan '15,University of Notre Dame,64
A,7,Brenden Jacobs '16,University of Illinois - Chicago,70
A,8,Robert Johnston '15,Northwestern University,71
A,9,Isak Peterson '15,University of Wisconsin Milwaukee,86
A,10,Rebecca Abellera '15,University of Iowa,99
