Division,Placement,Skipper,Team,Total Score
B,1,James Beatty '17,Tufts University,44
B,2,Sarah De Silva '19,Northeastern University,52
B,3,Jackson Hamilton '19,Northeastern University,56
B,4,Molly Pleskus '18,Tufts University,61
B,5,Sarah Hermus '18,University of Rhode Island,62
B,6,Lindsey Kennett '15,Boston University,62
B,7,Claire Huebner '18,Yale University,72
B,8,Charlie Blasberg '18,Brown University,77
B,9,Benjamin Craig '17,University of Vermont,79
B,10,Shannon Killian '16,Salve Regina University,84
B,11,Joseph Dragon '17,Massachusetts Maritime Academy,105
B,12,none,University of Massachusetts at Amherst,121
B,13,Judas Taylor '18,University of New Hampshire,127
