Division,Placement,Skipper,Team,Total Score
A,1,Isak Peterson '15,University of Wisconsin Milwaukee,25
A,2,Nick Watts '18,Tulane University,30
A,3,Trey Hartman '15,Texas A&M University at Galveston,36
A,4,John Reddaway '15,Georgia Institute of Technology,37
A,5,Patrick Kopiwoda '15,University of Tennessee,42
A,6,Benjamin Lipari '18,Texas A&M University,45
A,7,Alexander Judd '16,University of Texas,55
A,8,Masie Comen '15,University of Texas,59
A,9,William Alber '15 *,Loyola University of New Orleans,60
A,10,John O'Brien '18,University of Notre Dame,72
A,11,Benjamin Moreno '16,Texas A&M University at Corpus Christi,77
A,12,Rebecca Jegier '15,University of Notre Dame,88
