Division,Placement,Skipper,Team,Total Score
A,1,Erika Reineke '16,Boston College,73
A,2,Deirdre Lambert '15,Dartmouth College,78
A,3,Nikole Barnes '17,U. S. Coast Guard Academy,81
A,4,Rachel Bryer '17,University of Rhode Island,87
A,5,Morgan Kiss '15,Yale University,90
A,6,Megan Grapengeter-Rudnick '17,Brown University,95
A,7,Erin Mullins '16,Bowdoin College,96
A,8,Megan Yeigh '16,University of Vermont,103
A,9,Chloe Lepert '15,Massachusetts Institute of Technology,140
A,10,Liz Dubovik '15,Connecticut College,151
A,11,Hannah Polster '17,Boston University,155
A,12,Abby Preston '15,Roger Williams University,165
A,13,Taylor Ladd '18,Harvard University,166
A,14,Sarah De Silva '19,Northeastern University,172
A,15,MaryClaire Kiernan '17,Tufts University,172
A,16,Terry Duncan '15,Middlebury College,217
