Division,Placement,Skipper,Team,Total Score
A,1,Elizabeth Pemberton '18,College of Charleston,9
A,2,Edwin Strong '15,Clemson University,12
A,3,Cassie Todd '16,University of North Carolina at Wilmington,21
A,4,Jared Chrysostom '15,The Citadel,22
A,5,John Reddaway '15,Georgia Institute of Technology,26
A,6,Matthew Weber '15,University of Georgia,29
A,7,Lauren Yapp '18,Georgia Institute of Technology,29
A,8,Brent DeAngelis '16,Auburn University,39
A,9,Katherine Bozzuti '16,University of South Carolina,48
A,10,Daniel Ahern '15,North Carolina State University,50
A,11,Matthew Art '18,University of Tennessee,53
A,12,Michael Zimmerschield '16 *,East Carolina University,56
