Division,Placement,Skipper,Team,Total Score
B,1,Deirdre Lambert '15,Dartmouth College,50
B,2,Will Holz '17,Fordham University,61
B,3,Axel Sly '16,Stanford University,67
B,4,Pearson Potts '16,Brown University,67
B,5,Zachary Hill '18,SUNY Maritime College,85
B,6,David Larson '16,Massachusetts Institute of Technology,88
B,7,Michael Croteau '15,Bowdoin College,91
B,8,Nate Jermain '15,University of Vermont,93
B,9,Charles Sinks '18,Boston College,94
B,10,Joseph Kiss '17,Yale University,97
B,11,Andrew Mollerus '16,Harvard University,99
B,12,Charles Rees '16,College of Charleston,101
B,13,Henry Vogel '15,Roger Williams University,102
B,14,Daniel LOCHNER '15,Old Dominion University,103
B,15,Scott Barbano '17,Tufts University,104
B,16,Michael Popp '16,U. S. Naval Academy,112
B,17,Hugh MacGillivray '18,Connecticut College,124
B,18,Drew Gallagher '18,University of Pennsylvania,139
