Division,Placement,Skipper,Team,Total Score
A,1,Sterling Henken '18,University of California at Santa Barbara,26
A,2,Grant Rickon '16,University of California at Santa Barbara,28
A,3,Sunny Scarbrough '17,California State University Long Beach,29
A,4,Alex Verdoia '15,University of California at Santa Cruz,29
A,5,Daniel Baldassare '15,University of California at Davis,42
A,6,Saul Rosen '15,University of California at Berkeley,42
A,7,Steven Hopkins '17,Long Beach City College,50
A,8,Tyler Hogan '17,University of California at Berkeley,84
A,9,Maddy Brownsea '18,California State University Channel Islands,87
A,10,Daniel Anderson '14,University of California at Berkeley,91
A,11,Peter Schmidt '18,California State University Monterey Bay,92
A,12,Geoffrey Brelsford '18,Cal Poly University S.L.O.,94
A,13,none,California State University Monterey Bay,100
A,14,Mathew Anderson '17,Westmont College,100
A,15,Samuel Rohrbach '17,University of California at San Diego,116
A,16,Oliver Kunz '16,Cal Poly University S.L.O.,119
A,17,David Luu '17,University of California at San Diego,124
A,18,Grant Lin '17,University of California at San Diego,141
