Division,Placement,Skipper,Team,Total Score
A,1,Olin Paine '16,Fordham University,42
A,2,William Macdonald '15,Roger Williams University,47
A,3,Ian Barrows '17,Yale University,68
A,4,Alexander Stewart '17,Massachusetts Institute of Technology,73
A,5,William Bailey '15,Boston College,74
A,6,Jack McGuire '17,Bowdoin College,74
A,7,Nick Johnstone '15,College of Charleston,86
A,8,Esteban Forrer '16,Old Dominion University,88
A,9,Scott Houck '15,Dartmouth College,97
A,10,Lucas Adams '15,Brown University,102
A,11,Brian Drumm '15,Harvard University,104
A,12,Hans Henken '15,Stanford University,104
A,13,Nick Valente '16,SUNY Maritime College,107
A,14,Michael Zonnenberg '15,University of Vermont,110
A,15,Alejandro Ruiz-Ramon '15,Tufts University,116
A,16,Mary Hall '15,U. S. Naval Academy,123
A,17,Bryce Kopp '16,Connecticut College,127
A,18,Jack Swikart '15,University of Pennsylvania,131
