Division,Placement,Skipper,Team,Total Score
B,1,OJ O'Connell '15,University of Vermont,50
B,2,Chloe Lepert '15,Massachusetts Institute of Technology,51
B,3,Hugh MacGillivray '18,Connecticut College,52
B,4,Allyson Donahue '17,Boston College,53
B,5,Viktor Wettergren '14,Tufts University,66
B,6,Hunter Johnstone '16,Dartmouth College,84
B,7,Matthew Lyons '17,Bowdoin College,90
B,8,Reed Lorimer '18,Boston University,96
B,9,Devon Rohde '15,U. S. Coast Guard Academy,105
B,10,Jackson Hamilton '19,Northeastern University,107
B,11,Samuel Cushing '15,University of Rhode Island,110
B,12,Shannon Killian '16,Salve Regina University,128
B,13,George Luber '17,Massachusetts Maritime Academy,160
B,14,Steven Bell '16,Maine Maritime Academy,174
B,15,Samuel Scribner '15,Bates College,175
B,16,Jennifer Lee '17,University of Connecticut,180
B,17,Emmet Todd '17,University of New Hampshire,185
B,18,Jorge Castro '16,Williams College,186
