Division,Placement,Skipper,Team,Total Score
B,1,Alexander Doan '17,University of Maryland/Baltimore County,21
B,2,John Waller '16,University of Delaware,32
B,3,Henry Pease '16,Princeton University,46
B,4,Jeffrey Proko '18,Drexel University,47
B,5,Laura Nicholson '18,Rutgers University,57
B,6,Maggie Morrow '17,Ocean County College,63
B,7,Ignacio Andreu Angulo '16,University of Maryland,72
