Division,Placement,Skipper,Team,Total Score
B,1,Peter Girard '18,University of Rhode Island,30
B,2,James Kennedy '17,Roger Williams University,33
B,3,Lindsey Baab '18,Brown University,43
B,4,Sam Alexander '18,Brown University,43
B,5,Zach Shapiro '15,Northeastern University,68
B,6,Henry Lewis '16,Yale University,69
B,7,Benjamin Craig '17,University of Vermont,75
B,8,Sam Gates '17,Tufts University,77
B,9,Thomas Pluchino '18,Johnson and Wales University,81
B,10,John Sullivan '18,Dartmouth College,113
B,11,Julie Self '18,Bates College,125
B,12,Josh Atchley '15,Wesleyan University,136
B,13,Amelia Vinciguerra '17,Amherst College,153
B,14,Mara Terchunian '16,Salve Regina University,154
B,15,Matthew Dawley '16,University of New Hampshire,163
B,16,Justin Morano '17,University of Connecticut,172
B,17,Katherine Fox '16,Fairfield University,172
B,18,William Herlihy '15,Sacred Heart University,174
