Division,Placement,Skipper,Team,Total Score
B,1,Nick Sertl '18,Harvard University,66
B,2,Ravi Parent '18,Boston University,87
B,3,William Hawk '18,Bowdoin College,93
B,4,Scott Goodrich '16,Northeastern University,108
B,5,Matthew Coughlin '16,University of Rhode Island,114
B,6,Emilia Clementi '18,Connecticut College,115
B,7,Viktor Wettergren '14,Tufts University,116
B,8,Amina Brown '17,University of Vermont,122
B,9,Charles Welsh '18,Salve Regina University,128
B,10,Jonathan Pope '17,Roger Williams University,145
B,11,Franco Bilik '18,Brown University,147
B,12,Drake Lyon '18,Boston College,152
B,13,Alexander Paggi '18,U. S. Coast Guard Academy,191
B,14,Ben Brown '18,Middlebury College,199
B,15,Emmet Todd '17,University of New Hampshire,205
B,16,Timothy Forgione '16,Massachusetts Maritime Academy,234
B,17,Kimberly Jackman '16,University of Connecticut,247
B,18,Nathaniel Thomas '18,Providence College,290
B,19,Jessica Horne '17,McGill University,290
