Division,Placement,Skipper,Team,Total Score
C,1,Luke Muller '18,Stanford University,55
C,2,Malcolm Lamphere '18,Yale University,78
C,3,Nick Valente '16,SUNY Maritime College,84
C,4,Juan Perdomo '17,Harvard University,95
C,5,Daniel DelBello '17,George Washington University,105
C,6,James Beatty '17,Tufts University,112
C,7,Greg Martinez '18,Georgetown University,119
C,8,Matthew Ripkey '17,University of Wisconsin,132
C,9,Gary Prieto '18,U. S. Naval Academy,137
C,10,Charles Rees '16,College of Charleston,146
C,11,Markus Edegran '16,St. Mary's College of Maryland,152
C,12,Lucas Adams '15,Brown University,157
C,13,Keen Butcher '18,University of Pennsylvania,177
C,14,Timothy Siemers '16,Eckerd College,181
C,15,Will Holz '17,Fordham University,186
C,16,Daniel Birmingham '17,Cornell University,194
C,17,Connor Swikart '18,Hobart and William Smith Colleges,231
C,18,Jeremy Herrin '18,Old Dominion University,233
C,19,William Crary '17,University of Vermont,259
C,20,No show,Queen's University,315
