Division,Placement,Skipper,Team,Total Score
B,1,Alison Kent '16,University of Minnesota,16
B,2,Kate Klement '17,University of Wisconsin,21
B,3,Mike Flanigan '15,University of Notre Dame,22
B,4,No show,University of South Florida,27
B,5,Ryan Clulo '18,Marquette University,49
B,6,Travis Cottle '15,Northwestern University,57
B,7,Melinda Lee '16,University of Illinois,66
B,8,Hannah Noll '16,University of Wisconsin Milwaukee,69
B,9,Eric Villadsen '16,University of Minnesota,71
B,10,Brenden Jacobs '16,University of Illinois - Chicago,82
B,11,Eric Hansen '17,University of Iowa,90
B,12,Cortney Kingsley '18,Northern Michigan University,96
B,13,Kathleen O'Shea '18,Marquette University,97
B,14,Erin Peters '16,St. Olaf College,112
B,15,Maggie Kloote '15,Michigan Technological University,114
B,16,Adrienne Huschke '16,University of Notre Dame,114
B,17,Katie Brudos '15,Hope College,122
