Division,Placement,Skipper,Team,Total Score
A,1,Christopher Weis '18,University of California at Santa Barbara,14
A,2,Sterling Henken '18,University of California at Santa Barbara,16
A,3,Stephen Katz '16,California Maritime Academy,19
A,4,Cobi Allen '16,University of California at Santa Barbara,31
A,5,Sunny Scarbrough '17,California State University Long Beach,31
A,6,Tristram Craig '18,University of California at Santa Barbara,33
A,7,Neil Stapleton '18,University of California at Santa Barbara,38
A,8,Joshua Leung '18,University of California at Davis,51
A,9,Brian MacLean '18,University of California at Irvine,51
A,10,Ryan Hopps '18,California Maritime Academy,56
A,11,Saul Rosen '15,University of California at Berkeley,66
A,12,Greg Martin '15,University of California at Berkeley,76
A,13,Lucas Murray '15,University of California at Davis,76
A,14,Annarose Leff '18,University of California at Santa Cruz,85
A,15,Russell Sutter '16,University of Oregon,93
A,16,Max Nutkiewicz '15,University of California at Los Angeles,94
A,17,Dylan Rinker '16,Cal Poly University S.L.O.,95
A,18,Sarah Macpherson '18,University of California at Los Angeles,102
