Division,Placement,Skipper,Team,Total Score
A,1,Joshua Forgacs '15,U. S. Naval Academy,17
A,2,Clifton Kartner '15,Queen's University,18
A,3,Joel Kinkel '15,SUNY Maritime College,25
A,4,John Kirk '16,U. S. Merchant Marine Academy,28
A,5,Priscilla Stoll '15,Massachusetts Maritime Academy,31
A,6,Tyler Halfhill '15,U. S. Coast Guard Academy,37
A,7,Philippe Williamson '16,Cornell University,42
A,8,Benjamin Sturmer '18,Maine Maritime Academy,45
A,9,Matthew Schmitt '17,U. S. Military Academy,47
A,10,Jacob Wolf '15,St. Mary's College of Maryland,50
