Division,Placement,Skipper,Team,Total Score
B,1,Madison Gates '18,University of South Florida,4
B,2,Michael Sanandajian '18,University of South Florida,5
B,3,Jacob Hafemeister '16,Texas A&M University at Galveston,12
B,4,Simon Varga '17,University of Texas,14
B,5,Erin Hawk '16,Texas A&M University,18
B,6,Ryan Murphy '15,Texas A&M University at Galveston,19
B,7,Joshua Kim '17,Georgia Institute of Technology,21
B,8,Austen Parish '17,Texas A&M University at Galveston,24
B,9,Aaron Comen '18,University of Texas,25
B,10,Walter Pospick '17,Texas A&M University,30
B,11,Benjamin Kaplan '17,Tulane University,30
B,12,Elizabeth Perryman '16 *,University of North Texas,36
B,13,Elena Busch '18,Rice University,40
