Division,Placement,Skipper,Team,Total Score
A,1,Madison Gates '18,University of South Florida,17
A,2,Anna Huebschmann '18,Eckerd College,23
A,3,Dean Nixon '16,University of South Florida,33
A,4,Geoffrey Nelson '18,Eckerd College,36
A,5,Giancarlo Falconi '16,University of Miami,39
A,6,Sophia Schultz '17,New College of Florida,41
A,7,Jack Famiglietti '18,University of Florida,43
A,8,Curtis Woodworth '17,Florida State University,47
A,9,Martin Hood '18,University of South Florida,57
A,10,Peter Hidley '17,Jacksonville University,65
A,11,Allison Price '16,Jacksonville University,74
A,12,Maria Ayala '18,Rollins College,75
A,13,Christian Gotsch '16,Florida Institute of Technology,96
A,14,Thomas Monson '14,University of Florida,98
A,15,Margaret Swerdloff '17,New College of Florida,103
A,16,Stephen Renard '17,Rollins College,111
A,17,Zachary Peralto '18,New College of Florida,114
