Division,Placement,Skipper,Team,Total Score
A,1,Erika Reineke '16,Boston College,42
A,2,Morgan Kiss '15,Yale University,78
A,3,Megan Yeigh '16,University of Vermont,106
A,4,Nancy Hagood '14,Georgetown University,108
A,5,Catherine Shanahan '15,St. Mary's College of Maryland,110
A,6,Megan Grapengeter-Rudnick '17,Brown University,129
A,7,Holly Tullo '17,Stanford University,133
A,8,Andrea Luna '15,Old Dominion University,135
A,9,Devon Rohde '15,U. S. Coast Guard Academy,135
A,10,Dominique Wright '15,University of South Florida,138
A,11,Rachel Bryer '17,University of Rhode Island,140
A,12,Sarah Williams '16,Dartmouth College,141
A,13,Chloe Lepert '15,Massachusetts Institute of Technology,151
A,14,Erin Mullins '16,Bowdoin College,155
A,15,Hannah Polster '17,Boston University,165
A,16,Taylor Ladd '18,Harvard University,175
A,17,Liz Dubovik '15,Connecticut College,178
A,18,Maria Sinagra '16,George Washington University,185
