Division,Placement,Skipper,Team,Total Score
B,1,Kendal Richardson '17,Roger Williams University,27
B,2,James Beatty '17,Tufts University,35
B,3,Molly Pleskus '18,Tufts University,43
B,4,Riley Eger '17,Roger Williams University,52
B,5,Lucy Clara Jones '18,University of Rhode Island,52
B,6,Sam Alexander '18,Brown University,67
B,7,Kate Shaner '16,Tufts University,71
B,8,Victoria McGruer '17,Northeastern University,72
B,9,Macklin Fluehr '17,Brown University,72
B,10,Genevieve Marquardt '15,Salve Regina University,73
B,11,Henry Lewis '16,Yale University,108
B,12,Arthur Olivenstein '16,McGill University,117
B,13,Abe Kipnis '18,Wesleyan University,139
B,14,Marina Merchant '18,Johnson and Wales University,141
B,15,Shane Baker '17,University of Connecticut,144
B,16,Nicole Plona '18,University of New Hampshire,149
B,17,No show,Mitchell College,180
