Division,Placement,Skipper,Team,Total Score
B,1,Marissa Golison '16,St. Mary's College of Maryland,26
B,2,AJ Reiter '17,Georgetown University,29
B,3,Rose Edwards '18,Georgetown University,35
B,4,Charles Lomax '18,U. S. Merchant Marine Academy,37
B,5,Patrick Tara '17,St. Mary's College of Maryland,39
B,6,James Morgan '18,U. S. Naval Academy,45
B,7,Maximilian Kuester '18,Hampton University,48
B,8,Jason Bankert '18,Old Dominion University,48
B,9,Jeremy Herrin '18,Old Dominion University,61
B,10,Xander Van Beurden '18,Christopher Newport University,63
B,11,Madison Oleson '17,George Washington University,78
B,12,Jay Spector '16,George Washington University,82
B,13,Samuel Patterson '16,University of Virginia,85
B,14,Robert Whitaker '18,Princeton University,86
B,15,Patrick Mazzeo '18,William and Mary,95
B,16,Andrew Hall '17,Christopher Newport University,107
B,17,Colleen Roney '18,University of Virginia,108
