Division,Placement,Skipper,Team,Total Score
B,1,Louis Frumer '18,Bowdoin College,16
B,2,Sam Gates '17,Tufts University,18
B,3,Drake Lyon '18,Boston College,20
B,4,Zachary Vickerson '16,Boston University,24
B,5,Zachary Hall '18,Massachusetts Institute of Technology,26
B,6,Stephen Fletcher '17,Northeastern University,31
B,7,Emma Davis '17,Brown University,37
B,8,Daniel Leichus '16,Harvard University,50
B,9,Josh Mandelbaum '17,Colleges of the Fenway,57
B,10,No show,University of Southern Maine,61
B,11,Alexandre Pag̩ '16,McGill University,65
B,12,Henry Bushnell '17,Wesleyan University,71
B,13,Martin Hooker '18,University of Connecticut,72
B,14,No show,Bentley University,90
