Division,Placement,Skipper,Team,Total Score
A,1,Christopher Weis '18,University of California at Santa Barbara,25
A,2,Sterling Henken '18,University of California at Santa Barbara,35
A,3,Olivia Godfrey '17,University of California at Santa Barbara,42
A,4,Remy Margerum '17,University of California at Santa Barbara,61
A,5,Sunny Scarbrough '17,California State University Long Beach,73
A,6,Michael Magnussen '18,California Maritime Academy,76
A,7,Steven Hopkins '17,Long Beach City College,86
A,8,Alexander Smith '18,Arizona State University,90
A,9,Ian Markowitz '17,University of California at Berkeley,93
A,10,Kyra Oakes '18,University of California at Berkeley,94
A,11,Grace Carrick '18,Cal Poly University S.L.O.,121
A,12,Sarah Wyman '17,University of California at Los Angeles,137
A,13,Peter Schmidt '18,California State University Monterey Bay,149
A,14,Alexandre Mutricy '17,University of California at Berkeley,151
A,15,William Brown '17,University of California at Berkeley,167
A,16,Yan Rui Goheen '17,University of California at San Diego,171
A,17,Michael Colavita '14,California State University Long Beach,187
A,18,Andreas Balslev '17,Cal Poly University S.L.O.,191
A,19,Erin Kelly '17,University of California at Los Angeles,211
A,20,Joseph Elvig '17,Arizona State University,213
A,21,David Luu '17,University of California at San Diego,215
A,22,Marissa Huston '17,University of California at Davis,228
A,23,Mert Can Pestilci '16,University of California at Los Angeles,245
A,24,Ismael Munoz '15,University of California at San Diego,247
