Division,Placement,Skipper,Team,Total Score
A,1,Jeremy Herrin '18,Old Dominion University,41
A,2,Jack Marshall '18,Georgetown University,45
A,3,Peter Hogan '18,U. S. Naval Academy,46
A,4,Keen Butcher '18,University of Pennsylvania,54
A,5,Clay Broussard '18,Georgetown University,63
A,6,Philip Youngberg '15,U. S. Naval Academy,65
A,7,Matthew Sherar '17,Queen's University,68
A,8,Andrew Baird '18,Old Dominion University,72
A,9,Daniel DelBello '17,George Washington University,72
A,10,Xander Van Beurden '18,Christopher Newport University,74
A,11,Joseph David '16,Old Dominion University,77
A,12,Ethan Lounsbury '17,Old Dominion University,78
A,13,Ryan Wood '17,U. S. Merchant Marine Academy,81
A,14,Matthew Reeves '15,Queen's University,97
A,15,John LaBossiere '17,Georgetown University,98
A,16,Daniel Birmingham '17,Cornell University,101
A,17,William Fortenbaugh '18,Hobart and William Smith Colleges,116
A,18,Chris Wilson '16,Hobart and William Smith Colleges,138
A,19,Sam Hallowell '16,Hobart and William Smith Colleges,143
A,20,Devin Keister '18,U. S. Merchant Marine Academy,152
