Division,Placement,Skipper,Team,Total Score
B,1,Remy Margerum '17,University of California at Santa Barbara,19
B,2,Neil Stapleton '18,University of California at Santa Barbara,31
B,3,Alexander Burrow '18,University of California at Santa Barbara,31
B,4,Geoffrey Brelsford '18,Cal Poly University S.L.O.,33
B,5,Kevin Leddy '17,University of California at Santa Barbara,58
B,6,Drake Jensen '18,California Maritime Academy,68
B,7,Kia Meiklejohn '18,University of Victoria,68
B,8,Steven Hopkins '17,Long Beach City College,70
B,9,Ted Alley '16,University of Victoria,85
B,10,Anthony Helm '15,University of California at Santa Barbara,99
B,11,Michael Colavita '14,California State University Long Beach,106
B,12,Daniel Diaz '15,University of California at Irvine,116
B,13,Shannon Frick '16,University of California at San Diego,124
B,14,Patrick Hawkes '16,California State University Monterey Bay,127
B,15,Max Nutkiewicz '15,University of California at Los Angeles,133
B,16,Grant Lin '17,University of California at San Diego,144
B,17,Ellissa Verseput '15,University of California at San Diego,152
B,18,Diego Gomes '17,University of California at San Diego,159
B,19,none,University of California at Davis,162
B,20,Kimberly Alcorn '15,University of California at Los Angeles,167
B,21,Rhett Streelman '18,Westmont College,167
B,22,Nellie Ponarul '17,University of California at Los Angeles,173
B,23,none,University of California at Davis,209
B,24,No show,University of California at Irvine,224
