Division,Placement,Skipper,Team,Total Score
A,1,Nevin Snow '16,Georgetown University,24
A,2,William Macdonald '15,Roger Williams University,32
A,3,Charles Sinks '18,Boston College,39
A,4,Olin Paine '16,Fordham University,40
A,5,Avery Fanning '16,U. S. Coast Guard Academy,49
A,6,Michael Madigan '17,U. S. Naval Academy,59
A,7,Jack Swikart '15,University of Pennsylvania,68
A,8,Stephen Long '17,University of California at Santa Barbara,73
A,9,Matthew Hecht '16,University of Southern California,76
A,10,Duncan Swain '15,Tufts University,81
A,11,Tyler Webb '15,California State University Long Beach,85
A,12,Jack Jorgensen '16,College of Charleston,100
A,13,Chris Vilicich '16,California Maritime Academy,103
A,14,David Cornella '17,Cal Poly University S.L.O.,134
A,15,Alexander Smith '18,Arizona State University,135
A,16,Nicolas Delfino '16,University of California at San Diego,136
A,17,Nicholas Weis '15,University of California at Irvine,137
A,18,Stephen Moran '16,University of Oregon,137
A,19,Francesca Cappellini '16,Santa Clara University,150
A,20,Travis Cottle '15,Northwestern University,158
A,21,John Reddaway '15,Georgia Tech,168
A,22,Cody Odou '17,Oregon State University,168
A,23,Alex Verdoia '15,University of California at Santa Cruz,170
A,24,Bill Weiland '14,Michigan State University,182
A,25,Steven Hopkins '17,Long Beach City College,192
A,26,Benjamin Lipari '18,Texas A&M University,201
A,27,William Emberley '16,University of California at Davis,202
A,28,Gabriel Monti '15,University of California at Los Angeles,203
A,29,Kyra Oakes '18,University of California at Berkeley,204
A,30,Sarah Davis '15,Westmont College,214
