Division,Placement,Skipper,Team,Total Score
B,1,Lily Lichtenstein '18,Boston University,13
B,2,Greta Farrell '18,Massachusetts Institute of Technology,16
B,3,Jorlyn Le Garrec '17,Massachusetts Institute of Technology,22
B,4,Caitlin Durand '15,Tufts University,23
B,5,Olivia Silva '18,McGill University,26
B,6,John Hughes '18,Northeastern University,39
B,7,Jamie Joyce '16,Emmanuel College,42
B,8,Stefanie Casella '16,University of New Hampshire,52
B,9,Sean O'Keefe '17,Brown University,57
B,10,Melissa Conway '16,University of Connecticut,58
B,11,Nathaniel Wiener '18,Middlebury College,60
B,12,Sarah Ertle '16,Wellesley College,60
B,13,No show,Brandeis University,84
