Division,Placement,Skipper,Team,Total Score
B,1,Ryan Seago '14,University of Michigan,22
B,2,Travis Cottle '15,Northwestern University,50
B,3,Whitney Kent '15,University of Wisconsin,53
B,4,Soren Walljasper '17,University of Wisconsin,58
B,5,Alison Kent '16,University of Minnesota,58
B,6,Taylor Valentor '16,University of Illinois - Chicago,74
B,7,Elizabeth Dust '15,Michigan State University,79
B,8,Mary Prothero '15,Washington University,80
B,9,Andre Deriaz '18,University of Wisconsin Milwaukee,87
B,10,Moritz Matzner '15,University of Chicago,104
B,11,Alex Weber '17,Great Lakes Maritime Academy,123
