Division,Placement,Skipper,Team,Total Score
B,1,Richard Bergsund '15,Harvard University,27
B,2,Zachary Hall '18,Massachusetts Institute of Technology,28
B,3,Janel DeCurtis '18,Roger Williams University,43
B,4,Heidi Hood '16,Northeastern University,45
B,5,Riley Eger '17,Roger Williams University,49
B,6,Tyler Paige '18,Tufts University,57
B,7,Ballard Blair '18,Tufts University,87
B,8,Anna Booras '16,Boston University,87
B,9,Richard Oates '18,Massachusetts Institute of Technology,95
B,10,Alexander Christopher '17,Middlebury College,102
B,11,Grace Olsen '15,Tufts University,102
B,12,Brian Alvarez '15,Massachusetts Institute of Technology,105
B,13,No show,Emmanuel College,113
B,14,Juliette Mann '17,Wellesley College,113
B,15,Martin Hooker '18,University of Connecticut,148
B,16,Mikaela Donovan '15,Bentley University,154
B,17,Matthew Turner '18,University of New Hampshire,165
