Division,Placement,Skipper,Team,Total Score
A,1,Jake Reynolds '16,College of Charleston,16
A,2,Jason D'Agostino '17,Eckerd College,16
A,3,Christopher Stocke '15,University of South Florida,30
A,4,Taylor Scheuermann '15,University of Miami,31
A,5,Ian Ikeda '17,Jacksonville University,33
A,6,John Reddaway '15,Georgia Tech,44
A,7,Sophia Schultz '17,New College of Florida,54
A,8,Edwin Strong '15,Clemson University,58
A,9,Benton Morton '14,North Carolina State University,62
A,10,John Sipp '18,Duke University,65
A,11,Patrick Kopiwoda '15,University of Tennessee,72
A,12,Cassie Todd '16,University of North Carolina at Wilmington,75
