Division,Placement,Skipper,Team,Total Score
A,1,Elliott Morrill '15,Hobart and William Smith Colleges,31
A,2,Nikole Barnes '17,U. S. Coast Guard Academy,39
A,3,Nathan Allman '16,Brown University,48
A,4,Connor Astwood '16,Boston University,68
A,5,Bryce Kopp '16,Connecticut College,72
A,6,Jackson Hamilton '19,Northeastern University,78
A,7,Matthew Lyons '17,Bowdoin College,84
A,8,Michael Rottier '15,University of Connecticut,94
A,9,Brendan Shanahan '17,George Washington University,97
A,10,Vidar Minkovsky '18,SUNY Stony Brook,98
A,11,Connor Kelter '18,Cornell University,99
A,12,Griffin Orr '15,University of Buffalo,102
A,13,John Silvestri '16,Salve Regina University,123
A,14,Nicholas Woviotis '15,Syracuse University,140
A,15,Sean Walker '18,Webb Institute,148
