Division,Placement,Skipper,Team,Total Score
A,1,Charles Lalumiere '17,Dartmouth College,31
A,2,Duncan Swain '15,Tufts University,54
A,3,Matt Wordell '15,University of Rhode Island,59
A,4,Gram Slattery '15,Harvard University,61
A,5,Charles Welsh '18,Salve Regina University,62
A,6,Robert Queisser '16,Massachusetts Maritime Academy,91
A,7,Benjamin Sturmer '18,Maine Maritime Academy,92
A,8,Jack Hunger '15,Roger Williams University,92
