Division,Placement,Skipper,Team,Total Score
A,1,Erika Reineke '16,Boston College,14
A,2,Dana Rohde '18,U. S. Coast Guard Academy,33
A,3,Lindsey Baab '18,Brown University,44
A,4,Kelly McGlynn '15,Brown University,50
A,5,Liz Dubovik '15,Connecticut College,73
A,6,Rosalind Lesh '16,Massachusetts Institute of Technology,85
A,7,Alexandra Maurillo '18,Connecticut College,98
A,8,Charlotte List '18,Connecticut College,112
A,9,Madeleine Whittier '19,Northeastern University,124
A,10,Molly Pleskus '18,Tufts University,131
A,11,Marly Isler '16,Yale University,134
A,12,Taylor Ladd '18,Harvard University,141
A,13,Janel DeCurtis '18,Roger Williams University,154
A,14,Amanda Sommi '16,Tufts University,154
A,15,Camille Matile '17,Northeastern University,155
A,16,Kayla Ellis '16,U. S. Coast Guard Academy,167
A,17,Claire Huebner '18,Yale University,188
A,18,Haley Kachmar '18,Connecticut College,211
