Division,Placement,Skipper,Team,Total Score
A,1,Stephen Long '17,University of California at Santa Barbara,23
A,2,Matthew Hecht '16,University of Southern California,27
A,3,Mark Ryan '15,California State University Long Beach,37
A,4,Kyle Larsen '18,California Maritime Academy,43
A,5,Nicolas Delfino '16,University of California at San Diego,48
A,6,Kendall Sanson '15,University of Southern California,75
A,7,Greg Kushnir '18,Cal Poly University S.L.O.,79
A,8,Calum Finlayson '17,University of California at San Diego,88
A,9,Oliver Kunz '15,Cal Poly University S.L.O.,91
A,10,Alessandro Marazzi Sassoon '14,University of Southern California,113
A,11,Kimberly Alcorn '15,University of California at Los Angeles,118
A,12,Daniel Baldassare '15,University of California at Davis,119
