Division,Placement,Skipper,Team,Total Score
A,1,Domenic Bove '15,Boston College,13
A,2,Michael Gemperline '17,Roger Williams University,13
A,3,OJ O'Connell '15,University of Vermont,16
A,4,Matthew Lyons '17,Bowdoin College,20
A,5,Yann Cudennec '15,McGill University,22
A,6,Viktor Wettergren '14,Tufts University,25
A,7,Ellis Tonissi '15,Connecticut College,33
A,8,Ravi Parent '18,Boston University,33
A,9,Chris Aitken '15,Providence College,35
A,10,Bradley Brown '15,U. S. Coast Guard Academy,37
A,11,Hunter Johnstone '16,Dartmouth College,40
A,12,John Silvestri '16,Salve Regina University,43
A,13,Samuel Scribner '15,Bates College,44
A,14,John Wehner '18,Northeastern University,49
A,15,George Luber '17,Massachusetts Maritime Academy,61
A,16,No show,Plymouth State University,68
