Division,Placement,Skipper,Team,Total Score
B,1,DJ Litts '18,University of Michigan,13
B,2,Katherine Schneeberger '17,University of Notre Dame,38
B,3,Monica Julian '17,Ohio State University,42
B,4,Margot Sherman Jollis '18,Denison University,46
B,5,Samuel Werley '17,Miami University,63
B,6,none,Bowling Green State University,73
B,7,Emily Schneider '17,Ohio State University,78
B,8,Andrew Logan '15,University of Toledo,91
B,9,Nicholaas Zomer '18,Grand Valley State University,98
B,10,Joel Florek '15,Michigan Technological University,101
B,11,Bryce Cartwright '18,Ohio University,103
B,12,Alex Fredrickson '17,Hope College,104
B,13,Christopher Ryan '18,University of Akron,106
B,14,Patrick Wolff '15,Ohio University,110
B,15,Timothy Ponsot '16,University of Illinois,158
