Division,Placement,Skipper,Team,Total Score
A,1,Markus Edegran '16,St. Mary's College of Maryland,33
A,2,Charles Lomax '18,U. S. Merchant Marine Academy,53
A,3,Daniel DelBello '17,George Washington University,73
A,4,Addison Hackstaff '18,U. S. Naval Academy,78
A,5,Ryan Bailey '15,Washington College,78
A,6,Jeremy Herrin '18,Old Dominion University,83
A,7,Griffin Orr '15,University of Buffalo,84
A,8,Parker Trepton '18,Hobart and William Smith Colleges,97
A,9,Joe Farned '17,University of Pennsylvania,114
A,10,Adam Keally '15,Fordham University,118
A,11,Wardlaw Skinner '17,U. S. Merchant Marine Academy,121
A,12,Peter Maes '18,SUNY Maritime College,121
A,13,Paolo Bertolotti '16,Columbia University,153
A,14,Andrew Hall '17,Christopher Newport University,154
A,15,Chris Myers '15,Drexel University,169
A,16,Domenic Re '15,Villanova University,176
A,17,Connor Juckniess '18,Cornell University,192
A,18,Vidar Minkovsky '18,SUNY Stony Brook,198
A,19,Liam Murphy '17,SUNY Maritime College,208
A,20,Victoria Restivo '17,Queen's University,218
