Division,Placement,Skipper,Team,Total Score
A,1,Mary Hall '15,U. S. Naval Academy,15
A,2,Emma Ferris '15,U. S. Naval Academy,48
A,3,Lola Bushnell '18,Georgetown University,52
A,4,Catherine Shanahan '15,St. Mary's College of Maryland,55
A,5,Sarah Streater '18,Old Dominion University,55
A,6,Hannah Hughes '17,U. S. Naval Academy,68
A,7,Rose Edwards '18,Georgetown University,75
A,8,Nancy Hagood '14,Georgetown University,81
A,9,Gillian Boehringer '18,Cornell University,87
A,10,Mary Kate Mezzetti '16,Georgetown University,91
A,11,Andrea Luna '15,Old Dominion University,95
A,12,Taylor Brimberg '18,George Washington University,98
A,13,Greer Wattson '17,St. Mary's College of Maryland,101
A,14,Carolyn Smith '17,St. Mary's College of Maryland,106
A,15,Kia Olsson '18,George Washington University,117
A,16,Christine Moloney '17,Hobart and William Smith Colleges,126
A,17,Quinn Howes '16,Cornell University,129
A,18,Nicole Czegledy '17,Queen's University,140
