Division,Placement,Skipper,Team,Total Score
B,1,Kristopher Swanson '18,University of California at Santa Barbara,6
B,2,Ginger Luckey '16,University of California at Santa Barbara,27
B,3,Drake Jensen '18,California Maritime Academy,35
B,4,Max Kohrman '15,Stanford University,37
B,5,John Coakley '16,University of Southern California,43
B,6,Giacomo Paoletti '15,University of Hawaii,51
B,7,Samuel Heller '15,University of California at Irvine,60
B,8,Tyler Webb '15,California State University Long Beach,61
B,9,Jeffrey Tedmori '15,California State University Channel Islands,64
B,10,William Emberley '16,University of California at Davis,66
B,11,Caitlin Schadt '18,University of Hawaii,66
B,12,Ian Markowitz '17,University of California at Berkeley,68
B,13,Francesca Dana '18,Santa Clara University,68
B,14,Stephen Moran '16,University of Oregon,69
B,15,Olivia Gebelein '15,University of Southern California,79
B,16,Riley Fort '17,Long Beach City College,94
B,17,Jeanne Currie '16,University of British Columbia,99
B,18,Joseph Lausten '18,Cal Poly University S.L.O.,103
B,19,Reid Cannon '15,University of Victoria,104
B,20,Janice Wondolleck '15,University of California at Berkeley,107
B,21,Brett Farrell '17,University of California at San Diego,114
B,22,Sarah Wyman '17,University of California at Los Angeles,132
B,23,Kip Wanaselja '16,University of California at Santa Cruz,133
B,24,Clara Reid '16,University of British Columbia,137
B,25,Bradford Wyant '16,Santa Clara University,149
B,26,Alexa Swartz '17,University of Oregon,149
B,27,Levi Matsushima '17,California State University Monterey Bay,152
B,28,Kylee Walterman '17,California State University Monterey Bay,166
