Division,Placement,Skipper,Team,Total Score
B,1,Louis Frumer '18,Bowdoin College,6
B,2,Matteo Alampi '17,Northeastern University,14
B,3,Zachary Hall '18,Massachusetts Institute of Technology,16
B,4,Molly Pleskus '18,Tufts University,20
B,5,Charlotte List '18,Connecticut College,21
B,6,Donal Ryan '19,Northeastern University,23
B,7,Samuel Campbell '17,Boston University,24
B,8,Lindsey Baab '18,Brown University,30
B,9,Adam Brodheim '16,Harvard University,32
B,10,Josh Mandelbaum '17,Colleges of the Fenway,40
B,11,Haley Kachmar '18,Connecticut College,41
B,12,Anna Blige '16,Wellesley College,49
B,13,Rachael Burns '15,Williams College,51
B,14,No show,Plymouth State University,53
B,15,No show,Amherst College,64
