Division,Placement,Skipper,Team,Total Score
A,1,Alexander Stewart '17,Massachusetts Institute of Technology,69
A,2,AJ Reiter '17,Georgetown University,82
A,3,Nicholas Clemence '15,St. Mary's College of Maryland,88
A,4,George Kutschenreuter '15,University of Wisconsin,89
A,5,Nikole Barnes '17,U. S. Coast Guard Academy,95
A,6,Brendan Shanahan '17,George Washington University,99
A,7,Jack Swikart '15,University of Pennsylvania,102
A,8,Axel Sly '16,Stanford University,105
A,9,Daniel LOCHNER '15,Old Dominion University,111
A,10,Caleb Armstrong '16,University of Rhode Island,114
A,11,Michael Popp '16,U. S. Naval Academy,115
A,12,Jason D'Agostino '17,Eckerd College,116
A,13,Scott Houck '15,Dartmouth College,116
A,14,Bryce Kopp '16,Connecticut College,122
A,15,Christopher Stocke '15,University of South Florida,127
A,16,Christopher Craven '16,University of Virginia,133
A,17,Ryan Bailey '15,Washington College,163
A,18,Paolo Bertolotti '16,Columbia University,207
