Division,Placement,Skipper,Team,Total Score
B,1,Sean Donahue '18,College of Charleston,5
B,2,Austin Bidwell '16 *,The Citadel,15
B,3,John Lindahl '15,University of Tennessee,20
B,4,Joshua Kim '17,Georgia Institute of Technology,22
B,5,Jeffery Kaisner '17,Clemson University,24
B,6,Kaylee Lane '15,University of Georgia,29
B,7,Taylor Wood '18,University of North Carolina at Wilmington,35
B,8,James Elder '15,Georgia Institute of Technology,37
B,9,Katherine Kristoffersen '15,North Carolina State University,43
B,10,Thomas Kubic '18,University of South Carolina,49
B,11,Landon Winstead III '17,East Carolina University,56
B,12,Jonathan Ashworth '16,Auburn University,59
