Division,Placement,Skipper,Team,Total Score
B,1,Giacomo Paoletti '15,University of Hawaii,27
B,2,Holly Tullo '17,Stanford University,31
B,3,Corey Lynch '17,California Maritime Academy,41
B,4,Will La Dow '18,Stanford University,42
B,5,Ian Stokes '16,University of California at Santa Barbara,60
B,6,John Coakley '16,University of Southern California,77
B,7,Tyler Webb '15,California State University Long Beach,80
B,8,Jeffrey Tedmori '15,California State University Channel Islands,86
B,9,Francesca Dana '18,Santa Clara University,89
B,10,Ginger Luckey '16,University of California at Santa Barbara,93
B,11,David Berry '16,University of Victoria,98
B,12,Ryan Van Slyck '17,Western Washington University,111
B,13,Eliza Pearce '15,University of Oregon,126
B,14,Ian Markowitz '17,University of California at Berkeley,127
B,15,Sarah Wyman '17,University of California at Los Angeles,129
B,16,David Cornella '17,Cal Poly University S.L.O.,131
B,17,Brian MacLean '18,University of California at Irvine,145
B,18,Jennifer Hays '17,University of California at Berkeley,148
B,19,Robert Jones '16,University of California at Davis,153
B,20,Brett Farrell '17,University of California at San Diego,162
B,21,Kip Wanaselja '16,University of California at Santa Cruz,184
B,22,Alicia Ward '18,California State University Monterey Bay,192
B,23,Conor McGee '17,Arizona State University,193
B,24,Ryan Morgan '15,Westmont College,204
