Division,Placement,Skipper,Team,Total Score
A,1,Jason Doyle '14,University of Michigan,27
A,2,Colin Mackay '17,University of Toledo,44
A,3,none,Bowling Green State University,48
A,4,David Aspery '16,Ohio State University,55
A,5,Corinne Sackett '15,Ohio State University,56
A,6,Jake Riedy '17,Miami University,67
A,7,Libby Reeg '17,Hope College,69
A,8,Grant Lorimer '15,Denison University,76
A,9,John O'Brien '18,University of Notre Dame,77
A,10,Jacob Henley '17,Michigan Technological University,102
A,11,Abby Freeman '16,Ohio University,117
A,12,Taylor Sackett '17,Ohio University,119
A,13,Daniel Clark '15,University of Akron,122
A,14,Addison Amstutz '19,Grand Valley State University,131
A,15,Nicole Hakim '15,University of Illinois,135
