Division,Placement,Skipper,Team,Total Score
B,1,James Moody '16,Tufts University,2
B,2,Lindsey Baab '18,Brown University,4
B,3,Rolfe Glover '16,Tufts University,8
B,4,Alexander Tong '17,Tufts University,9
B,5,Lindsey Kennett '15,Boston University,9
B,6,Taylor Nathanson '18,Tufts University,11
B,7,Peter Christensen '18,Northeastern University,13
B,8,Zach Shapiro '15,Northeastern University,17
B,9,George Williams '17,University of Connecticut,24
B,10,No show,Brandeis University,37
B,11,No show,Emmanuel College,42
B,12,No show,Bentley University,43
B,13,No show,Bentley University,43
