Division,Placement,Skipper,Team,Total Score
B,1,Ryan Davidson '16,College of Charleston,12
B,2,Fernando Monllor '16,University of South Florida,16
B,3,Timothy Siemers '16,Eckerd College,22
B,4,Vincent Miao '18,Duke University,41
B,5,David Rogers '15,North Carolina State University,45
B,6,Peter Hidley '17,Jacksonville University,45
B,7,Laura Hernandez '15,University of Miami,46
B,8,Meredith Rutledge '16,Clemson University,52
B,9,Lauren Yapp '18,Georgia Tech,57
B,10,Taylor Wood '18,University of North Carolina at Wilmington,57
B,11,Christopher Haseler '18,University of Tennessee,70
B,12,Zachary Peralto '18,New College of Florida,83
