Division,Placement,Skipper,Team,Total Score
B,1,David Larson '16,Massachusetts Institute of Technology,54
B,2,Will La Dow '18,Stanford University,60
B,3,Fernando Monllor '16,University of South Florida,60
B,4,Deirdre Lambert '15,Dartmouth College,62
B,5,Chase Quinn '17,St. Mary's College of Maryland,65
B,6,Greg Martinez '18,Georgetown University,98
B,7,Kayla Ellis '16,U. S. Coast Guard Academy,101
B,8,Rachel Bryer '17,University of Rhode Island,103
B,9,Augie Dale '18,Old Dominion University,113
B,10,Connor Trepton '15,University of Wisconsin,113
B,11,Alejandro Monllor '17,Eckerd College,117
B,12,Drew Gallagher '18,University of Pennsylvania,127
B,13,Roger Dorr '18,George Washington University,132
B,14,Hugh MacGillivray '18,Connecticut College,136
B,15,Michael Madigan '17,U. S. Naval Academy,144
B,16,Samuel Patterson '16,University of Virginia,161
B,17,Haley Collins '18,Columbia University,202
B,18,Matthew McDermaid '17,Washington College,205
