Division,Placement,Skipper,Team,Total Score
A,1,Michael Gemperline '17,Roger Williams University,34
A,2,Martim Anderson '18,Roger Williams University,49
A,3,Christopher Champa '18,Yale University,52
A,4,Rolfe Glover '16,Tufts University,56
A,5,Mackenzie Needham '15,University of Rhode Island,62
A,6,Peter Sterflinger '17,Johnson and Wales University,65
A,7,Franco Bilik '18,Brown University,65
A,8,Amanda Sommi '16,Tufts University,68
A,9,Reid Secondo '16,Brown University,72
A,10,Matteo Alampi '17,Northeastern University,92
A,11,MaryClaire Kiernan '17,Tufts University,102
A,12,Matthew Miranda '17,Salve Regina University,120
A,13,Francis Guiton '16,McGill University,126
A,14,Judas Taylor '18,University of New Hampshire,129
A,15,Earl Lin '15,Wesleyan University,132
A,16,George Williams '17,University of Connecticut,143
A,17,No show,Mitchell College,180
