Division,Placement,Skipper,Team,Total Score
B,1,Marly Isler '16,Yale University,83
B,2,Dana Rohde '18,U. S. Coast Guard Academy,85
B,3,Elena VandenBerg '18,Stanford University,91
B,4,Amina Brown '17,University of Vermont,92
B,5,Sophie Bermudez '16,Harvard University,94
B,6,Kelly McGlynn '15,Brown University,96
B,7,Margaret Kilvert '18,Dartmouth College,125
B,8,Mackenzie Needham '15,University of Rhode Island,129
B,9,Carolyn Smith '17,St. Mary's College of Maryland,130
B,10,Mary Kate Mezzetti '16,Georgetown University,131
B,11,Laura Dunphy '15,Massachusetts Institute of Technology,149
B,12,India Johnstone '18,George Washington University,151
B,13,Fiona Walsh '17,Boston College,158
B,14,Courtney Koos '16,Bowdoin College,159
B,15,Alexandra Romagnoli '15,Connecticut College,171
B,16,Alison Knoles '17,University of South Florida,171
B,17,Sarah Streater '18,Old Dominion University,190
B,18,Lindsey Kennett '15,Boston University,192
