Division,Placement,Skipper,Team,Total Score
A,1,Morgan Kiss '15,Yale University,32
A,2,Erika Reineke '16,Boston College,46
A,3,Megan Grapengeter-Rudnick '17,Brown University,60
A,4,Rachel Bryer '17,University of Rhode Island,61
A,5,Erin Mullins '16,Bowdoin College,76
A,6,Maeve White '17,Stanford University,80
A,7,MaryClaire Kiernan '17,Tufts University,88
A,8,Sarah Williams '16,Dartmouth College,93
A,9,Hannah Polster '17,Boston University,94
A,10,Melany Johnson '15,Eckerd College,100
A,11,Megan Yeigh '16,University of Vermont,103
A,12,Liz Dubovik '15,Connecticut College,104
A,13,Adelaide Ferguson '17,Fordham University,112
A,14,Liana Folger '15,Hobart and William Smith Colleges,112
A,15,Chloe Lepert '15,Massachusetts Institute of Technology,134
A,16,Taylor Ladd '18,Harvard University,135
A,17,Devon Rohde '15,U. S. Coast Guard Academy,141
A,18,Mary Margaret Meehan '15,Columbia University,168
