Division,Placement,Skipper,Team,Total Score
B,1,Kristopher Swanson '18,University of California at Santa Barbara,25
B,2,Tyler Webb '15,California State University Long Beach,30
B,3,John Coakley '16,University of Southern California,33
B,4,Drake Jensen '18,California Maritime Academy,50
B,5,Geoffrey Brelsford '18,Cal Poly University S.L.O.,58
B,6,Olivia Gebelein '15,University of Southern California,64
B,7,Brett Farrell '17,University of California at San Diego,67
B,8,Samuel Rohrbach '17,University of California at San Diego,97
B,9,Joseph Lausten '17,Cal Poly University S.L.O.,98
B,10,Peter Wong '18,University of Southern California,99
B,11,Sarah Macpherson '18,University of California at Los Angeles,112
B,12,Alex Bush '15,University of California at Davis,128
