Division,Placement,Skipper,Team,Total Score
B,1,Cristina Ortiz Vivas '18,Hampton University,8
B,2,Anders Hudson '17,Christopher Newport University,16
B,3,Shelby Locke '16,Christopher Newport University,20
B,4,Zachary Thomas '18,University of Maryland,33
B,5,Liam Farrell '18,William and Mary,35
B,6,Kris Rodriguez '15,Virginia Tech,37
B,7,Turner LaBrie '18,University of Virginia,38
B,8,Elizabeth Ransone '18,William and Mary,41
B,9,Branham Talton '15,St. John's College,49
B,10,Cameron Bale '15,Salisbury University,61
B,11,Tina Nassehi '17,University of Maryland/Baltimore County,62
